Role	ID	ID_Qui	ID_Quoi	Descr	Info	CreatTS	ModifTS	ID_Groupe	
Role	647	492	781	M1		2024-11-30T09:10:42		0
Role	65	514	529	M1		2024-11-30T09:10:42		0
Role	66	316	530	F1		2024-11-30T09:10:42		0
Role	67	69	530	F2-la r&gulière fuure ex		2024-11-30T09:10:42	2023-08-26T21:13:38	0
Role	4954	2107	3796	Ecrivain		2024-11-30T09:10:43		0
Role	285	26	631	F1		2024-11-30T09:10:41		0
Role	3858	2531	3463	Musicien		2024-11-30T09:10:42		0
Role	941	273	910	F1		2024-11-30T09:10:42		0
Role	1162	1724	1498			2024-11-30T09:10:42	2024-06-09T14:14:26	0
Role	3899	1839	2607	Musicien		2024-11-30T09:10:42		0
Role	68	526	530	M1		2024-11-30T09:10:42		0
Role	4032	1903	1840	Musicien		2024-11-30T09:10:42		0
Role	1161	558	831	M2-le jeune soldat perdu dans l'ouest		2024-11-30T09:10:41	2023-11-09T20:07:05	0
Role	861	287	869	F2		2024-11-30T09:10:42	2024-05-23T19:45:23	0
Role	498	524	720	M1		2024-11-30T09:10:42		0
Role	499	610	720	M2		2024-11-30T09:10:42		0
Role	957	306	916	F1		2024-11-30T09:10:42		0
Role	212	171	599	F2		2024-11-30T09:10:41		0
Role	927	2	903	F2		2024-11-30T09:10:42		0
Role	3088	2286	3488	Musicien		2024-11-30T09:10:42		0
Role	447	194	698	F1		2024-11-30T09:10:41	2024-05-23T19:26:12	0
Role	88	338	544	F1		2024-11-30T09:10:41	2024-01-23T19:38:25	0
Role	601	512	763	M1		2024-11-30T09:10:41		0
Role	882	36	881	F2		2024-11-30T09:10:42		0
Role	889	378	884	M1		2024-11-30T09:10:41		0
Role	52	63	522	F2-fille bourgeois femme envisagée		2024-11-30T09:10:41	2023-08-24T07:37:56	0
Role	762	590	826	M2-Ben		2024-11-30T09:10:41		0
Role	344	181	652	F1		2024-11-30T09:10:42		0
Role	4129	2612	3386	Musicien		2024-11-30T09:10:42		0
Role	768	457	828	M1		2024-11-30T09:10:41		0
Role	4068	2043	2952	Musicien		2024-11-30T09:10:42		0
Role	4069	2043	2682	Musicien		2024-11-30T09:10:42		0
Role	544	116	739	F2		2024-11-30T09:10:41		0
Role	545	527	739	M1		2024-11-30T09:10:41		0
Role	1217	2251	2368			2024-11-30T09:10:42		0
Role	4087	2596	2705	Musicien		2024-11-30T09:10:42		0
Role	291	102	633	F1		2024-11-30T09:10:41		0
Role	491	72	718	F1		2024-11-30T09:10:41	2024-05-23T09:01:47	0
Role	302	619	636	M2		2024-11-30T09:10:42		0
Role	651	399	783	M1		2024-11-30T09:10:41		0
Role	652	622	783	M2		2024-11-30T09:10:41		0
Role	1041	1707	1501	M4-MafieuxCouteau		2024-11-30T09:10:41		0
Role	246	403	612	M2		2024-11-30T09:10:41	2023-12-02T20:36:04	0
Role	141	40	565	F1		2024-11-30T09:10:42	2024-05-24T08:49:46	0
Role	3889	1826	2762	Musicien		2024-11-30T09:10:42		0
Role	873	382	875	M1		2024-11-30T09:10:42		0
Role	794	280	839	F1		2024-11-30T09:10:41	2024-05-24T07:44:37	0
Role	552	490	743	M1		2024-11-30T09:10:41		0
Role	4037	2581	3336	Musicien		2024-11-30T09:10:42		0
Role	124	558	558	M2-Tom Cooper Jeune		2024-11-30T09:10:42		0
Role	492	316	718	F2		2024-11-30T09:10:41		0
Role	493	454	718	M1		2024-11-30T09:10:41		0
Role	266	91	624	F1		2024-11-30T09:10:41	2024-05-26T21:05:28	0
Role	471	325	710	F2		2024-11-30T09:10:42		0
Role	810	328	846	F1		2024-11-30T09:10:41		0
Role	846	192	860	F1		2024-11-30T09:10:42	2024-01-10T22:11:17	0
Role	832	650	853	M2		2024-11-30T09:10:42		0
Role	173	34	583	F1		2024-11-30T09:10:42	2024-05-23T19:56:02	0
Role	938	264	908	F1		2024-11-30T09:10:42	2023-08-27T08:45:04	0
Role	265	449	623	M1		2024-11-30T09:10:41		0
Role	4070	2043	2466	Musicien		2024-11-30T09:10:42	2023-09-20T21:21:15	0
Role	937	385	907	M2-john conor		2024-11-30T09:10:42	2024-01-08T21:06:51	0
Role	44	278	520	F1		2024-11-30T09:10:42	2024-05-23T19:20:16	0
Role	4102	2602	3309	Musicien		2024-11-30T09:10:42		0
Role	425	197	689	F1-Brigitte Bardot		2024-11-30T09:10:42	2024-05-26T21:01:43	0
Role	3828	2523	2323	Musicien		2024-11-30T09:10:42		0
Role	949	303	912	F2		2024-11-30T09:10:41		0
Role	454	560	700	M1		2024-11-30T09:10:41		0
Role	571	510	751	M2		2024-11-30T09:10:42		0
Role	191	160	591	F1		2024-11-30T09:10:41		0
Role	3909	2545	2263	Musicien		2024-11-30T09:10:41		0
Role	867	616	871	M2		2024-11-30T09:10:42		0
Role	3113	2297	3470	Musicien		2024-11-30T09:10:42		0
Role	3112	2297	3425	Musicien		2024-11-30T09:10:42		0
Role	3111	2296	1897	Musicien		2024-11-30T09:10:42		0
Role	697	36	804	F1		2024-11-30T09:10:41		0
Role	698	417	804	M1		2024-11-30T09:10:41		0
Role	241	54	611	F1-la mère dans les près		2024-11-30T09:10:42	2023-08-25T12:55:57	0
Role	233	184	608	F2		2024-11-30T09:10:42		0
Role	908	217	893	F2		2024-11-30T09:10:41		0
Role	909	527	893	M1		2024-11-30T09:10:41		0
Role	325	515	646	M1		2024-11-30T09:10:42		0
Role	813	378	847	M2		2024-11-30T09:10:42		0
Role	814	3	848	F1		2024-11-30T09:10:42	2024-05-23T20:08:26	0
Role	516	119	729	F1		2024-11-30T09:10:42		0
Role	904	248	891	F2		2024-11-30T09:10:41		0
Role	501	293	721	F2		2024-11-30T09:10:42	2023-11-26T21:45:34	0
Role	1037	527	1503			2024-11-30T09:10:41		0
Role	1106	1741	862	F1		2024-11-30T09:10:41		0
Role	851	393	862	M1		2024-11-30T09:10:42		0
Role	136	274	563	F2		2024-11-30T09:10:42	2024-03-15T12:56:34	0
Role	5570	49	3996			2024-11-30T09:10:43		0
Role	4901	2738	3742	Ecrivain		2024-11-30T09:10:43		0
Role	4898	2736	3739	Ecrivain		2024-11-30T09:10:43		0
Role	3998	2572	3109	Musicien		2024-11-30T09:10:43		0
Role	4889	2733	3730	Ecrivain		2024-11-30T09:10:43		0
Role	3213	2325	2726	Musicien		2024-11-30T09:10:43		0
Role	5565	1742	3988			2024-11-30T09:10:43	2024-03-28T21:56:59	0
Role	41	70	519	F1		2024-11-30T09:10:41	2024-05-07T20:07:02	0
Role	3893	2540	2454	Musicien		2024-11-30T09:10:42		0
Role	98	17	548	F1-la soeur		2024-11-30T09:10:42		0
Role	5566	538	3990			2024-11-30T09:10:43	2024-03-31T16:08:04	0
Role	5268	2272	2024			2024-11-30T09:10:43		0
Role	3860	2532	2976	Musicien		2024-11-30T09:10:42		0
Role	3582	1814	2677	Musicien		2024-11-30T09:10:43		0
Role	4962	2760	3804	Ecrivain		2024-11-30T09:10:43		0
Role	5662	140	3904			2024-11-30T09:10:43	2024-05-23T08:14:44	0
Role	3702	2489	2417	Musicien		2024-11-30T09:10:43		0
Role	841	555	858	M1		2024-11-30T09:10:42		0
Role	3578	2013	3093	Musicien		2024-11-30T09:10:43		0
Role	572	41	752	F1		2024-11-30T09:10:42		0
Role	623	123	772	F2		2024-11-30T09:10:42		0
Role	3902	1839	2471	Musicien		2024-11-30T09:10:42		0
Role	738	495	818	M2		2024-11-30T09:10:42		0
Role	4664	2625	3840	Artiste		2024-11-30T09:10:42		0
Role	3087	2285	3450	Musicien		2024-11-30T09:10:42		0
Role	3147	2049	2963	Musicien		2024-11-30T09:10:42		0
Role	954	593	913	M2		2024-11-30T09:10:41		0
Role	5715	426	4076			2024-11-30T09:10:44	2024-06-09T14:47:23	0
Role	381	211	670	F1		2024-11-30T09:10:41		0
Role	4007	2214	2137	Musicien		2024-11-30T09:10:42		0
Role	149	318	568	F1		2024-11-30T09:10:41		0
Role	414	141	683	F2		2024-11-30T09:10:41	2024-05-23T19:24:01	0
Role	3862	2028	2489	Musicien		2024-11-30T09:10:42		0
Role	3317	1988	3182	Musicien		2024-11-30T09:10:43		0
Role	3576	2012	2378	Musicien		2024-11-30T09:10:43		0
Role	3574	2453	2035	Musicien		2024-11-30T09:10:43		0
Role	3976	1902	3269	Musicien		2024-11-30T09:10:42		0
Role	220	618	601	M2		2024-11-30T09:10:42		0
Role	709	568	808	M1		2024-11-30T09:10:42	2023-11-23T21:39:14	0
Role	5282	2272	2901			2024-11-30T09:10:43		0
Role	4073	1906	1822	Musicien		2024-11-30T09:10:42		0
Role	4074	1906	1837	Musicien		2024-11-30T09:10:42		0
Role	695	595	802	M2		2024-11-30T09:10:41		0
Role	3152	2049	2853	Musicien		2024-11-30T09:10:42		0
Role	3939	2061	3120	Musicien		2024-11-30T09:10:42		0
Role	4769	2108	3610	Ecrivain		2024-11-30T09:10:43		0
Role	4880	2729	3719	Ecrivain		2024-11-30T09:10:43		0
Role	1220	2253	3852	F1-Darlene, soeur d'Eliott		2024-11-30T09:10:44	2024-05-23T20:09:24	0
Role	303	227	637	F1		2024-11-30T09:10:42		0
Role	710	607	808	M2		2024-11-30T09:10:42	2023-11-23T21:38:54	0
Role	984	465	932	M1-le père écrivain		2024-11-30T09:10:42		0
Role	5422	436	3898	M1-Calife		2024-11-30T09:10:43	2023-11-02T21:12:59	0
Role	5421	274	3897			2024-11-30T09:10:43	2024-03-15T12:51:53	0
Role	5420	2795	3897			2024-11-30T09:10:43		0
Role	5604	1741	4046			2024-11-30T09:10:44		0
Role	4933	2088	3774	Ecrivain		2024-11-30T09:10:43		0
Role	4755	1976	3596	Ecrivain		2024-11-30T09:10:43		0
Role	4848	1913	3689	Ecrivain		2024-11-30T09:10:43		0
Role	5423	628	3898	M1-Vizir		2024-11-30T09:10:43	2023-11-02T21:13:12	0
Role	4849	2721	3690	Ecrivain		2024-11-30T09:10:43		0
Role	4952	2107	3794	Ecrivain		2024-11-30T09:10:43		0
Role	3261	2335	2580	Musicien		2024-11-30T09:10:43		0
Role	5507	2843	3930			2024-11-30T09:10:43	2024-01-06T09:38:00	0
Role	3809	2517	2761	Musicien		2024-11-30T09:10:43		0
Role	5445	1714	537	F1-La grande soeur (père mort)		2024-11-30T09:10:43	2024-05-24T13:00:37	0
Role	4862	2094	3701	Ecrivain		2024-11-30T09:10:43		0
Role	5249	2014	2023			2024-11-30T09:10:43		0
Role	5719	2898	4077			2024-11-30T09:10:44	2024-06-21T16:19:49	0
Role	5714	2896	4075			2024-11-30T09:10:44		0
Role	4662	2623	3838	Artiste		2024-11-30T09:10:42		0
Role	4851	2722	3691	Ecrivain		2024-11-30T09:10:43		0
Role	4850	2722	3848	Ecrivain		2024-11-30T09:10:43		0
Role	1222	2255	3852	F2-La thérapeute		2024-11-30T09:10:43		0
Role	1133	97	1535	F1-La soeur enceinte		2024-11-30T09:10:43	2024-05-07T20:03:37	0
Role	258	160	620	F1		2024-11-30T09:10:41	2024-05-23T17:46:39	0
Role	418	121	686	F2		2024-11-30T09:10:42		0
Role	3271	2337	1854	Musicien		2024-11-30T09:10:43		0
Role	3274	2068	1850	Musicien		2024-11-30T09:10:43		0
Role	5442	2806	810	M2-Seth		2024-11-30T09:10:44	2023-11-11T22:16:45	0
Role	3275	1848	2641	Musicien		2024-11-30T09:10:43		0
Role	4774	2108	3615	Ecrivain		2024-11-30T09:10:43		0
Role	3259	2335	2460	Musicien		2024-11-30T09:10:43		0
Role	4895	2735	3736	Ecrivain		2024-11-30T09:10:43		0
Role	4896	2735	3737	Ecrivain		2024-11-30T09:10:43		0
Role	224	366	603	M1		2024-11-30T09:10:41		0
Role	184	579	588	M2		2024-11-30T09:10:41		0
Role	4707	2653	3545	Ecrivain		2024-11-30T09:10:43		0
Role	3445	2407	2291	Musicien		2024-11-30T09:10:43		0
Role	3775	1898	1847	Musicien		2024-11-30T09:10:43		0
Role	3754	2505	3290	Musicien		2024-11-30T09:10:43		0
Role	4728	2670	3569	Ecrivain		2024-11-30T09:10:43		0
Role	978	428	927	M1		2024-11-30T09:10:42	2023-08-21T21:04:32	0
Role	62	557	528	M1		2024-11-30T09:10:42		0
Role	63	563	528	M2		2024-11-30T09:10:42		0
Role	859	551	868	M1		2024-11-30T09:10:42		0
Role	708	209	808	F2		2024-11-30T09:10:42	2024-05-23T09:02:40	0
Role	4726	2668	3567	Ecrivain		2024-11-30T09:10:43		0
Role	3318	2349	2697	Musicien		2024-11-30T09:10:43		0
Role	1185	1776	586	F1-Duchesse de Bouillon		2024-11-30T09:10:43		0
Role	5377	76	684	f2-Barmaid		2024-11-30T09:10:42	2023-08-26T16:15:10	0
Role	3763	2508	3029	Musicien		2024-11-30T09:10:43		0
Role	3798	2513	2009	Musicien		2024-11-30T09:10:43		0
Role	990	571	938	M1		2024-11-30T09:10:41		0
Role	4748	1975	3589	Ecrivain		2024-11-30T09:10:43		0
Role	3757	1821	1887	Musicien		2024-11-30T09:10:43		0
Role	5440	2806	660	M2-le jeune chercheur		2024-11-30T09:10:43	2023-11-11T22:00:02	0
Role	5398	2787	692	M2-Le copain bidouilleur		2024-11-30T09:10:43	2023-09-18T20:50:30	0
Role	125	5	559	F1		2024-11-30T09:10:42	2024-05-23T17:39:29	0
Role	1066	51	1516	F-Fille Informaticienne		2024-11-30T09:10:42		0
Role	3904	2029	1733	Musicien		2024-11-30T09:10:42		0
Role	4931	2752	3772	Ecrivain		2024-11-30T09:10:43		0
Role	5338	2768	927	M2-réplicant		2024-11-30T09:10:43	2023-08-21T21:12:56	0
Role	3749	2502	3241	Musicien		2024-11-30T09:10:43		0
Role	3204	2050	1869	Musicien		2024-11-30T09:10:42		0
Role	3202	2319	2537	Musicien		2024-11-30T09:10:42		0
Role	1213	2248	3851	X1-scenariste		2024-11-30T09:10:44		0
Role	928	232	904	F1		2024-11-30T09:10:41		0
Role	874	633	875	M2		2024-11-30T09:10:42		0
Role	3587	2125	3388	Musicien		2024-11-30T09:10:43		0
Role	5336	2766	927	F1-Rachel		2024-11-30T09:10:43	2023-08-21T21:04:46	0
Role	3588	2125	3300	Musicien		2024-11-30T09:10:43		0
Role	3885	1826	3201	Musicien		2024-11-30T09:10:42		0
Role	5367	664	679			2024-11-30T09:10:41		0
Role	696	86	803	F1		2024-11-30T09:10:41	2024-05-23T20:06:22	0
Role	1043	1709	1504			2024-11-30T09:10:42		0
Role	3086	2284	3351	Musicien		2024-11-30T09:10:42		0
Role	3085	2284	3305	Musicien		2024-11-30T09:10:42		0
Role	1195	436	865	M2-Le con		2024-11-30T09:10:42		0
Role	3876	2536	1868	Musicien		2024-11-30T09:10:42		0
Role	156	567	570	M1		2024-11-30T09:10:42		0
Role	430	269	691	F2		2024-11-30T09:10:41		0
Role	5583	1702	4017			2024-11-30T09:10:43		0
Role	588	384	758	M1		2024-11-30T09:10:41		0
Role	3066	2278	3148	Artiste		2024-11-30T09:10:42	0	0
Role	4130	2613	3456	Musicien		2024-11-30T09:10:42		0
Role	318	507	643	M1-Agent Ambassade Russie		2024-11-30T09:10:42	2024-03-16T22:40:28	0
Role	890	36	885	F1		2024-11-30T09:10:41		0
Role	113	538	554	M1		2024-11-30T09:10:42		0
Role	5461	2813	3872			2024-11-30T09:10:43	2024-05-26T20:18:42	0
Role	5713	520	4075			2024-11-30T09:10:44	2024-06-09T14:39:16	0
Role	3378	2164	2991	Musicien		2024-11-30T09:10:42		0
Role	3373	2375	3275	Musicien		2024-11-30T09:10:42		0
Role	3345	2363	2040	Musicien		2024-11-30T09:10:42		0
Role	5567	428	3992			2024-11-30T09:10:43		0
Role	4000	2214	2254	Musicien		2024-11-30T09:10:43		0
Role	3600	2464	2131	Musicien		2024-11-30T09:10:43		0
Role	905	109	892	F1		2024-11-30T09:10:41	2024-05-24T08:07:11	0
Role	5509	414	3931			2024-11-30T09:10:43		0
Role	4104	2603	2766	Musicien		2024-11-30T09:10:42		0
Role	47	17	521	F1-La fille l'amante		2024-11-30T09:10:42	2024-05-23T19:54:39	0
Role	883	532	881	M1		2024-11-30T09:10:42		0
Role	3814	2518	3101	Musicien		2024-11-30T09:10:43		0
Role	3388	2381	2088	Musicien		2024-11-30T09:10:42		0
Role	3236	2332	3164	Musicien		2024-11-30T09:10:42		0
Role	3383	1806	3276	Musicien		2024-11-30T09:10:42		0
Role	891	475	885	M1		2024-11-30T09:10:41		0
Role	1059	432	1515	M-Zachry		2024-11-30T09:10:42		0
Role	986	492	934	M1		2024-11-30T09:10:41		0
Role	731	284	817	F1		2024-11-30T09:10:41	2024-03-08T18:31:27	0
Role	788	429	835	M1		2024-11-30T09:10:42		0
Role	789	581	835	M2		2024-11-30T09:10:42		0
Role	455	506	700	M2		2024-11-30T09:10:41		0
Role	819	135	850	F1		2024-11-30T09:10:41		0
Role	5564	41	3988			2024-11-30T09:10:43	2024-03-25T20:47:37	0
Role	5551	2858	3959			2024-11-30T09:10:43	2024-03-15T00:32:06	0
Role	595	9	761	F1		2024-11-30T09:10:41	2024-06-01T21:19:05	0
Role	48	340	521	F2		2024-11-30T09:10:42		0
Role	5569	97	3994			2024-11-30T09:10:43		0
Role	935	48	907	F2		2024-11-30T09:10:42	2024-04-28T08:10:07	0
Role	950	542	912	M1		2024-11-30T09:10:41		0
Role	951	283	913	F1		2024-11-30T09:10:41		0
Role	292	492	633	M1		2024-11-30T09:10:41		0
Role	901	101	890	F1		2024-11-30T09:10:42		0
Role	2809	2143	3550	LIVR		2024-11-30T09:10:42		0
Role	2810	2143	3551	LIVR		2024-11-30T09:10:42		0
Role	5286	2272	1738			2024-11-30T09:10:43		0
Role	719	500	811	M1		2024-11-30T09:10:41		0
Role	89	158	544	F2		2024-11-30T09:10:41		0
Role	5638	403	3969			2024-11-30T09:10:44		0
Role	3568	2452	3431	Musicien		2024-11-30T09:10:43		0
Role	4882	2730	3721	Ecrivain		2024-11-30T09:10:43		0
Role	4883	2730	3722	Ecrivain		2024-11-30T09:10:43		0
Role	3995	2571	2416	Musicien		2024-11-30T09:10:43		0
Role	3833	1824	2361	Musicien		2024-11-30T09:10:44		0
Role	3784	1898	1984	Musicien		2024-11-30T09:10:43		0
Role	3783	1898	1960	Musicien		2024-11-30T09:10:43		0
Role	4777	2688	3618	Ecrivain		2024-11-30T09:10:43		0
Role	3521	2434	2160	Musicien		2024-11-30T09:10:42		0
Role	2811	2143	3552	LIVR		2024-11-30T09:10:42		0
Role	5290	2273	2289			2024-11-30T09:10:43		0
Role	5618	2863	3985			2024-11-30T09:10:43	2024-03-16T22:25:21	0
Role	3926	2548	2592	Musicien		2024-11-30T09:10:42		0
Role	3927	2030	2802	Musicien		2024-11-30T09:10:42		0
Role	3932	2030	2226	Musicien		2024-11-30T09:10:42		0
Role	3934	2031	2593	Musicien		2024-11-30T09:10:42		0
Role	3928	2030	2018	Musicien		2024-11-30T09:10:42		0
Role	3935	2031	2885	Musicien		2024-11-30T09:10:42		0
Role	877	127	879	F1		2024-11-30T09:10:41		0
Role	878	567	879	M1		2024-11-30T09:10:41		0
Role	5690	2885	4068	F1-La copine de Harvard		2024-11-30T09:10:44	2024-04-28T07:27:59	0
Role	3433	2400	2552	Musicien		2024-11-30T09:10:42		0
Role	3432	2399	2107	Musicien		2024-11-30T09:10:42		0
Role	3431	2398	2874	Musicien		2024-11-30T09:10:42		0
Role	3270	2337	1862	Musicien		2024-11-30T09:10:42		0
Role	3269	2114	3465	Musicien		2024-11-30T09:10:42		0
Role	4922	2084	3763	Ecrivain		2024-11-30T09:10:43		0
Role	5256	2014	2626			2024-11-30T09:10:43		0
Role	5598	538	4045			2024-11-30T09:10:43	2024-03-15T13:11:38	0
Role	5588	364	4027			2024-11-30T09:10:44		0
Role	5590	60	4032			2024-11-30T09:10:44		0
Role	5587	426	4023			2024-11-30T09:10:44		0
Role	3951	2556	1719	Musicien		2024-11-30T09:10:42		0
Role	3532	1811	2998	Musicien		2024-11-30T09:10:42		0
Role	3531	1811	2794	Musicien		2024-11-30T09:10:42		0
Role	3530	1811	2793	Musicien		2024-11-30T09:10:42		0
Role	4879	2728	3718	Ecrivain		2024-11-30T09:10:43		0
Role	3529	1811	2650	Musicien		2024-11-30T09:10:42		0
Role	3528	2437	2223	Musicien		2024-11-30T09:10:42		0
Role	3527	2436	1993	Chanteur		2024-11-30T09:10:42	2023-11-29T21:42:00	0
Role	3526	1854	2731	Musicien		2024-11-30T09:10:42		0
Role	3525	1854	1891	Musicien		2024-11-30T09:10:42		0
Role	3524	1853	2450	Musicien		2024-11-30T09:10:42		0
Role	3523	2009	2300	Musicien		2024-11-30T09:10:42		0
Role	4963	2761	3805	Ecrivain		2024-11-30T09:10:43		0
Role	3522	2435	1831	Musicien		2024-11-30T09:10:42		0
Role	3520	2434	2244	Musicien		2024-11-30T09:10:42		0
Role	3519	1888	1959	Musicien		2024-11-30T09:10:42		0
Role	3518	1888	2320	Musicien		2024-11-30T09:10:42		0
Role	3517	1888	2345	Musicien		2024-11-30T09:10:42		0
Role	3516	2054	1953	Musicien		2024-11-30T09:10:42		0
Role	3515	2054	2001	Musicien		2024-11-30T09:10:42		0
Role	3510	2432	966	Musicien		2024-11-30T09:10:42		0
Role	3509	2181	3370	Musicien		2024-11-30T09:10:42		0
Role	3502	2007	1958	Musicien		2024-11-30T09:10:42		0
Role	3501	2007	1938	Musicien		2024-11-30T09:10:42		0
Role	3500	148	2344	Musicien		2024-11-30T09:10:42		0
Role	3499	2428	2547	Musicien		2024-11-30T09:10:42		0
Role	5353	63	828	F2-Copine du frère de la fille		2024-11-30T09:10:42	2023-08-24T07:36:24	0
Role	5716	232	4076			2024-11-30T09:10:44	2024-06-09T14:47:52	0
Role	3624	2469	2217	Musicien		2024-11-30T09:10:43		0
Role	354	543	658	M1		2024-11-30T09:10:41		0
Role	3496	2426	2997	Musicien		2024-11-30T09:10:42		0
Role	3263	2114	1973	Musicien		2024-11-30T09:10:42		0
Role	3262	2336	3472	Musicien		2024-11-30T09:10:42		0
Role	3260	2335	2579	Musicien		2024-11-30T09:10:42		0
Role	3492	2177	2187	Musicien		2024-11-30T09:10:42		0
Role	3491	2424	2146	Musicien		2024-11-30T09:10:42		0
Role	3490	2423	3406	Musicien		2024-11-30T09:10:42		0
Role	3487	2006	3217	Musicien		2024-11-30T09:10:42		0
Role	3486	2421	3041	Musicien		2024-11-30T09:10:42		0
Role	3176	45	3113	Musicien		2024-11-30T09:10:42		0
Role	3485	2420	2815	Musicien		2024-11-30T09:10:42		0
Role	5223	2269	1978			2024-11-30T09:10:42		0
Role	5225	2269	2023			2024-11-30T09:10:42		0
Role	3484	2420	2177	Musicien		2024-11-30T09:10:42		0
Role	3214	2326	3221	Musicien		2024-11-30T09:10:42		0
Role	3209	2048	2497	Musicien		2024-11-30T09:10:42		0
Role	3207	2321	2831	Musicien		2024-11-30T09:10:42		0
Role	3206	2320	2984	Musicien		2024-11-30T09:10:42		0
Role	3205	2047	2142	Musicien		2024-11-30T09:10:42		0
Role	3639	2472	2109	Musicien		2024-11-30T09:10:43		0
Role	3483	2419	2510	Musicien		2024-11-30T09:10:42		0
Role	3482	2419	3091	Musicien		2024-11-30T09:10:42		0
Role	3303	2160	2988	Musicien		2024-11-30T09:10:42		0
Role	3302	2347	3319	Musicien		2024-11-30T09:10:42		0
Role	3301	2347	3360	Musicien		2024-11-30T09:10:42		0
Role	3300	1999	3233	Musicien		2024-11-30T09:10:42		0
Role	3299	2346	2429	Musicien		2024-11-30T09:10:42		0
Role	3255	1987	2578	Musicien		2024-11-30T09:10:42		0
Role	3637	2472	2483	Musicien		2024-11-30T09:10:43		0
Role	3173	1798	2863	Musicien		2024-11-30T09:10:42		0
Role	3200	2318	2909	Musicien		2024-11-30T09:10:42		0
Role	3254	1987	2922	Musicien		2024-11-30T09:10:42		0
Role	3175	1798	2052	Musicien		2024-11-30T09:10:42		0
Role	3253	1987	2156	Musicien		2024-11-30T09:10:42		0
Role	3251	1987	2279	Musicien		2024-11-30T09:10:42		0
Role	3250	1987	2186	Musicien		2024-11-30T09:10:42		0
Role	3249	1987	2640	Musicien		2024-11-30T09:10:42		0
Role	3248	1987	947	Musicien		2024-11-30T09:10:42		0
Role	3247	2334	3034	Musicien		2024-11-30T09:10:42		0
Role	3245	2334	3316	Musicien		2024-11-30T09:10:42		0
Role	3841	2526	2843	Musicien		2024-11-30T09:10:42		0
Role	3164	2152	2207	Musicien		2024-11-30T09:10:42		0
Role	3163	2152	2478	Musicien		2024-11-30T09:10:42		0
Role	3160	2152	2150	Musicien		2024-11-30T09:10:42		0
Role	3157	2152	2575	Musicien		2024-11-30T09:10:42		0
Role	3156	2152	2748	Musicien		2024-11-30T09:10:42		0
Role	752	527	823	M1-le vieux agent papa		2024-11-30T09:10:41		0
Role	3940	2061	3121	Musicien		2024-11-30T09:10:42		0
Role	3895	2542	3307	Musicien		2024-11-30T09:10:42		0
Role	3898	1839	3216	Musicien		2024-11-30T09:10:42		0
Role	3198	2318	2669	Musicien		2024-11-30T09:10:42		0
Role	3298	1880	2969	Musicien		2024-11-30T09:10:42		0
Role	3296	2345	2459	Musicien		2024-11-30T09:10:42		0
Role	3294	1850	2242	Musicien		2024-11-30T09:10:42		0
Role	3196	2046	2528	Musicien		2024-11-30T09:10:42		0
Role	3464	2413	2027	Musicien		2024-11-30T09:10:42		0
Role	3244	2334	2985	Musicien		2024-11-30T09:10:42		0
Role	3463	2413	2335	Musicien		2024-11-30T09:10:42		0
Role	3241	1800	2750	Musicien		2024-11-30T09:10:42		0
Role	3292	1850	2986	Musicien		2024-11-30T09:10:42		0
Role	3240	1800	2479	Musicien		2024-11-30T09:10:42		0
Role	3289	1879	2395	Musicien		2024-11-30T09:10:42		0
Role	3417	1808	2461	Musicien		2024-11-30T09:10:42		0
Role	3185	2316	2182	Musicien		2024-11-30T09:10:42		0
Role	3407	2389	3185	Musicien		2024-11-30T09:10:42		0
Role	3406	1785	2674	Musicien		2024-11-30T09:10:42		0
Role	3405	2388	2872	Musicien		2024-11-30T09:10:42		0
Role	3404	2387	2299	Musicien		2024-11-30T09:10:42		0
Role	3239	1800	2832	Musicien		2024-11-30T09:10:42		0
Role	3238	2332	3467	Musicien		2024-11-30T09:10:42		0
Role	3403	2387	3367	Musicien		2024-11-30T09:10:42		0
Role	3400	1807	2104	Musicien		2024-11-30T09:10:42		0
Role	3399	1807	2790	Musicien		2024-11-30T09:10:42		0
Role	3397	1807	2993	Musicien		2024-11-30T09:10:42		0
Role	3396	2167	2396	Musicien		2024-11-30T09:10:42		0
Role	3395	2385	3264	Musicien		2024-11-30T09:10:42		0
Role	3394	2385	3166	Musicien		2024-11-30T09:10:42		0
Role	3387	2380	3366	Musicien		2024-11-30T09:10:42		0
Role	3237	2332	3259	Musicien		2024-11-30T09:10:42		0
Role	3286	1878	1823	Musicien		2024-11-30T09:10:42		0
Role	3279	2115	3403	Musicien		2024-11-30T09:10:42		0
Role	3171	2153	3231	Musicien		2024-11-30T09:10:42		0
Role	3229	2331	2200	Musicien		2024-11-30T09:10:42		0
Role	3277	1877	3073	Musicien		2024-11-30T09:10:42		0
Role	3381	2379	2929	Musicien		2024-11-30T09:10:42		0
Role	3184	2316	2125	Musicien		2024-11-30T09:10:42		0
Role	3183	2316	2077	Musicien		2024-11-30T09:10:42		0
Role	3377	2378	3477	Musicien		2024-11-30T09:10:42		0
Role	3376	2377	2563	Musicien		2024-11-30T09:10:42		0
Role	3374	2070	1895	Musicien		2024-11-30T09:10:42		0
Role	3372	1884	1919	Musicien		2024-11-30T09:10:42		0
Role	3365	2001	3364	Musicien		2024-11-30T09:10:42		0
Role	4693	2092	3530	Ecrivain		2024-11-30T09:10:43		0
Role	4825	2708	3666	Ecrivain		2024-11-30T09:10:43		0
